iteration,state,num_high_quality,high_quality_percent
46000,0.8053420438940697,116.98,58.49
46100,0.8054488405057834,117.0,58.5
46200,0.8055555404864072,117.05,58.525
46300,0.805661929989288,117.11,58.555
46400,0.8057684804006259,117.14,58.57
46500,0.805873345103587,117.17,58.585
46600,0.8059785160605787,117.22,58.61
46700,0.806083241538548,117.29,58.645
46800,0.8061850175368227,117.32,58.66
46900,0.8062872796048167,117.34,58.67
47000,0.8063877794720642,117.39,58.695
47100,0.8064916297103842,117.43,58.715
47200,0.8065966197840296,117.49,58.745
47300,0.8066980552612231,117.55,58.775
47400,0.8068010359022562,117.58,58.79
47500,0.8069033223851723,117.63,58.815
47600,0.8070043710452834,117.69,58.845
47700,0.8071063738136356,117.72,58.86
47800,0.8072089001099059,117.79,58.895
47900,0.8073097781204417,117.85,58.925
48000,0.8074138676695003,117.88,58.94
48100,0.807515213804329,117.92,58.96
48200,0.8076161012248534,117.93,58.965
48300,0.8077161741999979,117.96,58.98
48400,0.8078192322656106,118.01,59.005
48500,0.8079191985452822,118.03,59.015
48600,0.8080200511607839,118.05,59.025
48700,0.8081217930213899,118.06,59.03
48800,0.808221295012587,118.1,59.05
48900,0.8083196022758267,118.14,59.07
49000,0.8084213799156243,118.17,59.085
49100,0.8085211564321747,118.19,59.095
49200,0.8086192682171364,118.27,59.135
49300,0.808718614010956,118.32,59.16
49400,0.808816672581179,118.36,59.18
49500,0.8089118881535313,118.47,59.235
49600,0.8090076851068899,118.49,59.245
49700,0.8091062873658603,118.52,59.26
49800,0.809203325906567,118.55,59.275
49900,0.8092995043999825,118.56,59.28
50000,0.8093961096727053,118.56,59.28
50100,0.8094919281391573,118.61,59.305
50200,0.8095898550506111,118.65,59.325
50300,0.8096879078192746,118.68,59.34
50400,0.8097834066805464,118.73,59.365
50500,0.80988001887312,118.76,59.38
50600,0.8099748714055478,118.8,59.4
50700,0.8100690375081211,118.83,59.415
50800,0.8101652859413631,118.86,59.43
50900,0.8102585041470033,118.86,59.43
51000,0.8103529195073446,118.89,59.445
51100,0.8104490464799295,118.92,59.46
51200,0.8105427036035558,118.97,59.485
51300,0.8106362131528094,119.06,59.53
51400,0.8107325359297927,119.09,59.545
51500,0.8108251944263967,119.11,59.555
51600,0.810920836276646,119.17,59.585
51700,0.8110157164059641,119.19,59.595
51800,0.8111078786036856,119.25,59.625
51900,0.8112008266025847,119.29,59.645
52000,0.8112925285153949,119.34,59.67
52100,0.8113841040381782,119.36,59.68
52200,0.8114772365988199,119.43,59.715
52300,0.8115693361637503,119.47,59.735
52400,0.8116584903867542,119.49,59.745
52500,0.8117505729428867,119.55,59.775
52600,0.8118433820866332,119.61,59.805
52700,0.8119336361615421,119.64,59.82
52800,0.8120248938552878,119.7,59.85
52900,0.8121148889424233,119.79,59.895
53000,0.8122052574316999,119.82,59.91
53100,0.8122936975387992,119.89,59.945
53200,0.8123833692696035,119.91,59.955
53300,0.8124742170358714,119.91,59.955
53400,0.8125636183374182,119.93,59.965
53500,0.8126521665941935,119.94,59.97
53600,0.8127400201454164,120.01,60.005
53700,0.8128285299990226,120.07,60.035
53800,0.8129183331593391,120.11,60.055
53900,0.813005542142309,120.15,60.075
54000,0.8130926612727357,120.17,60.085
54100,0.8131797187099993,120.19,60.095
54200,0.8132665744758206,120.21,60.105
54300,0.8133534939930694,120.24,60.12
54400,0.8134425455936253,120.29,60.145
54500,0.8135282581403732,120.34,60.17
54600,0.8136151159138844,120.35,60.175
54700,0.8137008826062817,120.39,60.195
54800,0.8137876233370025,120.4,60.2
54900,0.813872573191631,120.44,60.22
55000,0.8139591155439845,120.47,60.235
55100,0.8140481356830991,120.51,60.255
55200,0.8141359689551735,120.56,60.28
55300,0.8142214076653778,120.64,60.32
55400,0.814306901754152,120.66,60.33
55500,0.8143938692573545,120.71,60.355
55600,0.8144782345193287,120.73,60.365
55700,0.8145635876374587,120.76,60.38
55800,0.8146499355159892,120.8,60.4
55900,0.8147338443554594,120.83,60.415
56000,0.8148183290713794,120.87,60.435
